city,latitude,longitude,pageurl,site_review_rating,property_name
Nashik,20.0008707,73.7858728,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/5503301836844120892/na/hq/,4.2,Hotel Shalimar Inn
Mughalsarai,25.2814947,83.1198203,http://www.goibibo.com/hotels/detail/Mughalsarai/hn/4467472421259831779/8337396518283214339/na/hq/,5,Hotel Saraswati
Dwarka,22.2474076,68.9759832,http://www.goibibo.com/hotels/detail/Dwarka/hn/8369616161009722573/2755215129453897183/na/hq/,3.4,Hotel Shreenidhi
Dehradun,30.3164945,78.0321918,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/2582645038441133593/na/hq/,1,Hotel Shagun palace
Delhi,28.6435638,77.2130874,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/4175597712778252973/na/hq/,3.8,Hotel Shivam International
Bangalore,12.985768,77.5522006,http://www.goibibo.com/hotels/detail/Bangalore/hn/6771549831164675055/2996286695606468008/na/hq/,4.1,Hotel Shivaal's Residency
Dehradun,30.3164945,78.0321918,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/4962152708370965111/na/hq/,2.5,HOTEL SHIV PALACE
Satna,24.5782083,80.8304565,http://www.goibibo.com/hotels/detail/Satna/hn/1531433990938176128/3706636805292836128/na/hq/,1,Hotel Sigma Palace
Surat,21.2055645,72.8381372,http://www.goibibo.com/hotels/detail/Surat/hn/1174752501934903427/4140652638207103549/na/hq/,4.1,Hotel Sarita
Raipur,21.25715386,81.63650776,http://www.goibibo.com/hotels/detail/Raipur/hn/7802292548766851295/1228440716856254906/na/hq/,3.9,Hotel Shubh
Navi Mumbai,19.0110091,73.0525572,http://www.goibibo.com/hotels/detail/Navi Mumbai/hn/1914808440588557366/6490592788020669791/na/hq/,1,Hotel Sea View
Jaipur,26.92138786,75.80392205,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/6634388860996866920/na/hq/,1.7,Hotel Siddharth
Pachmarhi,22.47302524,78.43546805,http://www.goibibo.com/hotels/detail/Pachmarhi/hn/2923185722879244397/150798074331296512/na/hq/,2.3,Hotel Shiva Palace
Amritsar,31.6285932,74.8200069,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/3722416445768848285/na/hq/,3.3,Hotel Sham Regency
Bankura,23.2324146,87.0786044,http://www.goibibo.com/hotels/detail/Bankura/hn/3961465019301052882/4567433922556407739/na/hq/,1,Hotel Saptaparna
Betul,21.9108031,77.9011842,http://www.goibibo.com/hotels/detail/Betul/hn/8337327368708323021/7710851586358329211/na/hq/,1,hotel shambhavi
Nashik,19.93398586,73.53087391,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/8664495523532231154/na/hq/,1,Hotel shivanand
Jaipur,26.9263948,75.7996432,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/7401565879863336036/na/hq/,1,Hotel Shiv Aangan
Kota,25.1388919,75.8388698,http://www.goibibo.com/hotels/detail/Kota/hn/5059572075609157517/9000919248397803872/na/hq/,4,Hotel Shree Shyam Palace
Dehradun,30.33591448,78.05357078,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/7579710442521531884/na/hq/,4.2,Hotel Shiva Residency
Pune,18.6297811,73.7997094,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/1572138727750166606/na/hq/,4.1,Hotel Silver Seven
Hisar,29.16422421,75.72201129,http://www.goibibo.com/hotels/detail/Hisar/hn/7109045918550554109/6424297324066762516/na/hq/,4.2,Hotel Shadaab Inn
Mumbai,19.0390214,72.8618952,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/4499768800065771899/na/hq/,3.6,Hotel Sharda Sion
Aurangabad,24.7497194,84.37852,http://www.goibibo.com/hotels/detail/Aurangabad/hn/5676036963749291223/1756484374335946872/na/hq/,1,Hotel Saraswati Inn
Jammu,32.7266016,74.8570259,http://www.goibibo.com/hotels/detail/Jammu/hn/4423277054610635307/9067864747228433834/na/hq/,5,Hotel Shree Vardhman Classic
Lahaul and Spiti,32.246137,78.034916,http://www.goibibo.com/hotels/detail/Lahaul and Spiti/hn/5310022007043662691/7337174321001938078/na/hq/,1,Hotel Siddharth
Satara,18.0421692,74.1901126,http://www.goibibo.com/hotels/detail/Satara/hn/1286706836037343554/2244564549282689790/na/hq/,1,Hotel Shivshakti Lodge
Aurangabad,19.8761653,75.3433139,http://www.goibibo.com/hotels/detail/Aurangabad/hn/3546476842016126643/3668225969853184889/na/hq/,3.8,Hotel Shree Maya
Satara,17.9844507,74.4360424,http://www.goibibo.com/hotels/detail/Satara/hn/1286706836037343554/2451211275459092296/na/hq/,1,Hotel Shiv Residency
Firozpur,30.9288676,74.6253778,http://www.goibibo.com/hotels/detail/Firozpur/hn/7864419833424772771/219443025265484029/na/hq/,1,Hotel Savera
Amritsar,31.62704121,74.88513463,http://www.goibibo.com/hotels/detail/Amritsar/hn/6979104682588772672/736556734203175032/na/hq/,3.9,Hotel Singh International
Pachmarhi,22.4731718,78.4354957,http://www.goibibo.com/hotels/detail/Pachmarhi/hn/2923185722879244397/332162293812241268/na/hq/,1,Hotel Shri Balaji
Agra,27.1409962,78.0068733,http://www.goibibo.com/hotels/detail/Agra/hn/2049835366479118179/4304170417052235481/na/hq/,4,Hotel Sheela Inn
Gwalior,26.2182871,78.1828308,http://www.goibibo.com/hotels/detail/Gwalior/hn/8796441741742604098/675044775583932972/na/hq/,2.9,Hotel Shubham Continental
Katra,32.9870081,74.9353273,http://www.goibibo.com/hotels/detail/Katra/hn/4084082672692346641/7605111989091617609/na/hq/,3.8,Hotel Satya Shree
Ajmer,26.457356,74.6288357,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/633915959659194001/na/hq/,1,Hotel satyam  near dargah nalabazar ajmer
Bhopal,23.26247608,77.41122958,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/1445521439491992788/na/hq/,4.2,Hotel Shalimar Deluxe
Hyderabad,17.3883691,78.4796063,http://www.goibibo.com/hotels/detail/Hyderabad/hn/2162254155836171767/6651708576654582453/na/hq/,3.8,Hotel Santosh Castle
Panchgani,17.92368915,73.78827407,http://www.goibibo.com/hotels/detail/Panchgani/hn/6630003071254964353/3444842959619462387/na/hq/,3.9,Hotel Signature Crest
Neemuch,24.4763852,74.8624092,http://www.goibibo.com/hotels/detail/Neemuch/hn/4335680694903585251/2758132839339486808/na/hq/,2.3,hotel shri ram
Jaipur,26.8956526,75.7704913,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/8491530347207965062/na/hq/,4.3,Hotel Shri Laxmi Palace
Howrah,22.587476,88.340205,http://www.goibibo.com/hotels/detail/Howrah/hn/6459720941599850148/2149565661370958444/na/hq/,1,Hotel Shivam
Bilaspur,22.0796251,82.1391412,http://www.goibibo.com/hotels/detail/Bilaspur/hn/3246457706618132778/3006981936100823508/na/hq/,3.7,Hotel Sharda
Jaisalmer,26.9157487,70.9083443,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/2031018843202655416/na/hq/,1,Hotel Shree Govindam
Shillong,25.5787726,91.8932535,http://www.goibibo.com/hotels/detail/Shillong/hn/5893379290811218651/8724679651276592631/na/hq/,1,Hotel Serene
Delhi,28.6480367,77.2129871,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/7531380047210414973/na/hq/,3.4,Hotel Satya International
Ujjain,23.1793013,75.7849097,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/4012752816434408566/na/hq/,1,Hotel Shree Dev Palace
Mandarmani,21.685815,87.6876969,http://www.goibibo.com/hotels/detail/Mandarmani/hn/1111111239243616096/8975121952430626260/na/hq/,1,HOTEL SEA HORSE
Pushkar,26.5368324,74.6024129,http://www.goibibo.com/hotels/detail/Pushkar/hn/888442746688644020/2422471569423574403/na/hq/,1,Hotel Silver Star
Jaisalmer,26.9111126,70.9092734,http://www.goibibo.com/hotels/detail/Jaisalmer/hn/8665923561677193166/3043380608946953394/na/hq/,1,Hotel Satkar and Sudarshan
Keonjhar,21.628933,85.5816847,http://www.goibibo.com/hotels/detail/Keonjhar/hn/6823311650073833537/5476533053393353611/na/hq/,1,HOTEL SHREEKSHETRA INTERNATIONAL
Indore,22.71826201,75.88209993,http://www.goibibo.com/hotels/detail/Indore/hn/6727020267875173073/1386669588362501615/na/hq/,3.9,Hotel Santoor
Siliguri,26.7080934,88.4427026,http://www.goibibo.com/hotels/detail/Siliguri/hn/1076703141543671718/4195281697189818045/na/hq/,3.6,Hotel Sathi Residency
Delhi,28.648933,77.188719,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/778739342801539781/na/hq/,4.1,Hotel Singh International
Mahabaleshwar,17.9267954,73.6588909,http://www.goibibo.com/hotels/detail/Mahabaleshwar/hn/7813632526399525655/3913260667946321396/na/hq/,3,Hotel Savoy Village
Dehradun,30.31724976,78.03377548,http://www.goibibo.com/hotels/detail/Dehradun/hn/1501602052591489281/7056785671326423602/na/hq/,3.6,Hotel Siddharth Residency
Baran,25.1015328,76.5002789,http://www.goibibo.com/hotels/detail/Baran/hn/4796154837212944647/1982452194779632145/na/hq/,1,Hotel Shri Ji
Varanasi,25.3082951,82.984876,http://www.goibibo.com/hotels/detail/Varanasi/hn/710870868236923145/953594368298997827/na/hq/,3,Hotel Sarin Inn
Bathinda,30.22360843,74.93896265,http://www.goibibo.com/hotels/detail/Bathinda/hn/3446083761823029111/4153874507399354030/na/hq/,3.9,Hotel Sepal
Pune,18.52762319,73.84265952,http://www.goibibo.com/hotels/detail/Pune/hn/1554245012668028405/2999649437219244903/na/hq/,1,Hotel Sheetal
Hyderabad,17.43764235,78.44867588,http://www.goibibo.com/hotels/detail/Hyderabad/hn/2162254155836171767/1871435625574494813/na/hq/,3.5,Hotel Silver Park
Lucknow,26.85404,80.99436,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/6132921755135175501/na/hq/,4.5,Hotel Saubhagyam Residency
Delhi,28.6461761,77.21400044,http://www.goibibo.com/hotels/detail/Delhi/hn/2820046943342890302/882294622432739668/na/hq/,3.1,HOTEL SHRI SAI INTERNATIONAL
Ajmer,26.4600047,74.6298023,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/6549611310698158989/na/hq/,1,Hotel Shahanshah Palace
Kasauli,30.90084248,77.00542666,http://www.goibibo.com/hotels/detail/Kasauli/hn/4390187315908495063/988123982370766993/na/hq/,3.8,Hotel Shivalik
Bikaner,28.01450487,73.3354048,http://www.goibibo.com/hotels/detail/Bikaner/hn/1560603270455679984/7631754189203713666/na/hq/,4.4,Hotel Shri Ram Heritage Unit of Rao Bika ji Group
Ajmer,26.4600047,74.6298023,http://www.goibibo.com/hotels/detail/Ajmer/hn/5497937227335747566/4326496491608956485/na/hq/,2.6,Hotel Shahanshah Mahal
Darjeeling,27.0426766,88.2659433,http://www.goibibo.com/hotels/detail/Darjeeling/hn/4863087815102631912/4975776644486108646/na/hq/,4.2,Hotel Seven Seventeen
Vadodara,22.4445044,73.3461106,http://www.goibibo.com/hotels/detail/Vadodara/hn/1913041709781751242/1346411376321118587/na/hq/,4.4,Hotel Sarvottam
Ujjain,23.1819874,75.7753618,http://www.goibibo.com/hotels/detail/Ujjain/hn/6499301750066218979/6157193257922542385/na/hq/,1,Hotel Shivam Palace
Gadag,15.4175902,75.6364474,http://www.goibibo.com/hotels/detail/Gadag/hn/7426560742452056085/3704245626214666464/na/hq/,4,Hotel Shivani Inn
Rajkot,22.2970503,70.8155257,http://www.goibibo.com/hotels/detail/Rajkot/hn/7030802527799619237/8020163799308615479/na/hq/,1,hotel shivdhara
Visakhapatnam,17.7160309,83.2974204,http://www.goibibo.com/hotels/detail/Visakhapatnam/hn/4436410759289535020/346428735311491834/na/hq/,1,HOTEL SHREE SHYAM
Tirupati,13.6858785,79.3509543,http://www.goibibo.com/hotels/detail/Tirupati/hn/18688368793823515/578620901941681158/na/hq/,1,Hotel Sarovar deluxe ac lodge
Bhopal,23.23492022,77.40213825,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/7022897142509415596/na/hq/,4.4,Hotel Sarthak
Himatnagar,23.6036268,72.9639461,http://www.goibibo.com/hotels/detail/Himatnagar/hn/1566412331366260661/5128059627549246620/na/hq/,1,Hotel Sarvoday And Restaurant
Vapi,20.36537361,72.92337799,http://www.goibibo.com/hotels/detail/Vapi/hn/5916864424882879431/6697458406069572659/na/hq/,4.2,Hotel Silver Leaf
Bhopal,23.27009746,77.33072241,http://www.goibibo.com/hotels/detail/Bhopal/hn/1309705427222288830/6103053349134237676/na/hq/,3.5,Hotel Shikhar Palace
Srinagar,34.0836581,74.7973681,http://www.goibibo.com/hotels/detail/Srinagar/hn/5999885939075030137/8549937938667188702/na/hq/,4,Hotel Shefaf
Moradabad,28.8386481,78.7733286,http://www.goibibo.com/hotels/detail/Moradabad/hn/3692966613800792872/8313265643241249850/na/hq/,1,Hotel Singh Palace
Chennai,12.9756725,80.2589316,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/705300616502404459/na/hq/,3.9,Hotel Sea Shore Inn
Nashik,19.9895866,73.7831648,http://www.goibibo.com/hotels/detail/Nashik/hn/7271871476923194551/5277670549113457209/na/hq/,1,Hotel Saroj
Jalgaon,28.631524,77.140038,http://www.goibibo.com/hotels/detail/Jalgaon/hn/3545417915488090660/4741980948815801132/na/hq/,1.8,Hotel Silver Plaza
Dalhousie,32.5313287,76.0011991,http://www.goibibo.com/hotels/detail/Dalhousie/hn/3084536095241319598/1378247585142396643/na/hq/,3.1,Hotel Satyam International
Raigarh,21.8974003,83.3949632,http://www.goibibo.com/hotels/detail/Raigarh/hn/4919899169835637044/1022746815891095484/na/hq/,1,Hotel Shree Tara
Chandigarh,30.7333148,76.7794179,http://www.goibibo.com/hotels/detail/Chandigarh/hn/1490240556082995568/233884940685216761/na/hq/,3.2,Hotel shagun
Hyderabad,17.3935102,78.4718627,http://www.goibibo.com/hotels/detail/Hyderabad/hn/2162254155836171767/1328306067938112105/na/hq/,3.2,Hotel SG Comforts
Chhindwara,22.0569305,78.9317444,http://www.goibibo.com/hotels/detail/Chhindwara/hn/3196610824880146280/1384908531468745603/na/hq/,4.3,HOTEL SILVER SHINE
Goa,15.2993265,74.123996,http://www.goibibo.com/hotels/detail/Goa/hn/8717279093827200968/703195722943231203/na/hq/,3.8,Hotel Shakti Palace
Valsad,20.5992349,72.9342451,http://www.goibibo.com/hotels/detail/Valsad/hn/2824018742834589154/8812894268140102656/na/hq/,1,Hotel Shrinath
Kanpur,26.4591152,80.3032038,http://www.goibibo.com/hotels/detail/Kanpur/hn/8312659373678178248/5515629838170350362/na/hq/,3,Hotel SB Castle
Kolkata,22.54135132,88.38395691,http://www.goibibo.com/hotels/detail/Kolkata/hn/2066465017672827882/4788588574394193875/na/hq/,3.8,Hotel Sawood International
Shirdi,19.7691937,74.4760687,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/1132850747985568198/na/hq/,5,Hotel Shri Krishna
Bodh Gaya,24.6986208,84.9893924,http://www.goibibo.com/hotels/detail/Bodh Gaya/hn/111111111190171702/8778958465961969515/na/hq/,3.3,Hotel Shanti
Buldhana,28.6139391,77.2090212,http://www.goibibo.com/hotels/detail/Buldhana/hn/4305791624036671292/4728246103761333297/na/hq/,3,Hotel Sher E Punjab
Yamunanagar,30.1680858,77.2969204,http://www.goibibo.com/hotels/detail/Yamunanagar/hn/2288252101901177231/7140294782377455666/na/hq/,1,Hotel Sapphire
Pench,22.0868691,79.5434841,http://www.goibibo.com/hotels/detail/Pench/hn/5625863579999999999/6340936831378563275/na/hq/,1,V Resorts Kohka
Gangavathi,15.4363199,76.5309397,http://www.goibibo.com/hotels/detail/Gangavathi/hn/5299631784585365088/2661284296062466121/na/hq/,4.1,The SSLR
Jaipur,26.9615018,75.8454326,http://www.goibibo.com/hotels/detail/Jaipur/hn/4278754392716898526/7264400441681235176/na/hq/,4.1,Trident Jaipur
Jind,29.3227379,76.3426469,http://www.goibibo.com/hotels/detail/Jind/hn/2425296958834138030/1151582889442708159/na/hq/,1,Utsav Hotel &amp; Banquets
Shirdi,19.76550196,74.47554217,http://www.goibibo.com/hotels/detail/Shirdi/hn/8543796975376836518/5198451387255001162/na/hq/,4.3,The Temple View Hotel
Mumbai,19.1663864,72.8497861,http://www.goibibo.com/hotels/detail/Mumbai/hn/4213513766539949483/8545027621869613152/na/hq/,3.6,"The Signature Crest,Goregaon"
Udaipur,24.5777347,73.7014444,http://www.goibibo.com/hotels/detail/Udaipur/hn/3369724356477798574/2962513947944643504/na/hq/,1,Udai Haveli Guest House
Visakhapatnam,17.70642516,83.31034179,http://www.goibibo.com/hotels/detail/Visakhapatnam/hn/4436410759289535020/6422581619061718521/na/hq/,4,The Supreme
Mahabalipuram,12.6163546,80.1923643,http://www.goibibo.com/hotels/detail/Mahabalipuram/hn/3838050502826668196/4871443481956705298/na/hq/,5,Tina Blue View Lodge
Tirupati,13.6287557,79.4191795,http://www.goibibo.com/hotels/detail/Tirupati/hn/18688368793823515/703011909976745416/na/hq/,1,UDAYEES HOTEL BVN GRAND
Lucknow,26.79244925,80.91838827,http://www.goibibo.com/hotels/detail/Lucknow/hn/9114123290289445387/8377509846225314287/na/hq/,4.9,UNA Homestay UNA House
Lansdowne,29.8377457,78.6871069,http://www.goibibo.com/hotels/detail/Lansdowne/hn/3946427715458679367/7286316225077525105/na/hq/,1,V Resorts Camp Advait Lansdowne
Sagar,14.16720275,75.03863946,http://www.goibibo.com/hotels/detail/Sagar/hn/5750512983048788811/1349944974786093100/na/hq/,3.6,Tip Top Residency
Hospet,15.2781018,76.387666,http://www.goibibo.com/hotels/detail/Hospet/hn/5442236007651488849/2937731201590148001/na/hq/,4.4,Vijayshree  Resort &amp; Heritage Village
Chennai,13.0383183,80.13155,http://www.goibibo.com/hotels/detail/Chennai/hn/4354390963378411938/269951420022080728/na/hq/,4.2,VIJAYAMCY SERVICE APARTMENTS
Pelling,28.6139391,77.2090212,http://www.goibibo.com/hotels/detail/Pelling/hn/8408111575376666666/3856724523946074818/na/hq/,1,Yamphung Residency
Chail,30.9696916,77.1894733,http://www.goibibo.com/hotels/detail/Chail/hn/5381678877017369458/7619118039226834087/na/hq/,4.5,Village Live In Resort
Kalimpong,27.073658,88.4772009,http://www.goibibo.com/hotels/detail/Kalimpong/hn/680162234121389869/8132513164703471783/na/hq/,1,Wonderbreeze (Disney Guest House)
Raichur,16.2120031,77.3439283,http://www.goibibo.com/hotels/detail/Raichur/hn/4555176021879866266/5083367821655481754/na/hq/,3.8,Vinay Residency
Lonavala,18.6932026,73.3878417,http://www.goibibo.com/hotels/detail/Lonavala/hn/2562341919299046803/1407762465772531418/na/hq/,1,VDinc Villas
Ranakpur,25.1275526,73.472527,http://www.goibibo.com/hotels/detail/Ranakpur/hn/2213177560508936945/1099873640403576373/na/hq/,4.4,Welcomheritage Maharani bagh
Bikaner,28.03897584,73.42479175,http://www.goibibo.com/hotels/detail/Bikaner/hn/1560603270455679984/8108577699480701527/na/hq/,4.5,Vesta Bikaner Palace
Gurgaon,28.4594965,77.0266383,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/6596343144860341951/na/hq/,1,Vikramaditya accommodation services
Gurgaon,28.544085,77.1238562,http://www.goibibo.com/hotels/detail/Gurgaon/hn/1466927038870613796/21538420620470276/na/hq/,1,Vasant Hotel
Lonavala,18.76759403,73.39743289,http://www.goibibo.com/hotels/detail/Lonavala/hn/2562341919299046803/6333084734093419801/na/hq/,3.6,Vishwa Bungalow
Palampur,32.1108599,76.5362526,http://www.goibibo.com/hotels/detail/Palampur/hn/3255628431166864060/4874019463680751921/na/hq/,1,VISHAL RESIDENCY
Solapur,17.6796967,75.8988058,http://www.goibibo.com/hotels/detail/Solapur/hn/1463167096263697523/4301675944696128362/na/hq/,1,Yatri Cottage Lodge
Munnar,10.0837092,77.0615374,http://www.goibibo.com/hotels/detail/Munnar/hn/1780299204263085384/2173902565726076900/na/hq/,1,Vedanta Wake Up - Town Center
Ranikhet,79.4648108,29.6350127,http://www.goibibo.com/hotels/detail/Ranikhet/hn/1806671481785564467/7912198335707710633/na/hq/,4.1,WelcomHeritage Windsor Lodge
Kollam,8.8932118,76.6141396,http://www.goibibo.com/hotels/detail/Kollam/hn/9181313283980120876/8329081850843344984/na/hq/,1,Xavier's Residency
Shimla,31.15894,77.204025,http://www.goibibo.com/hotels/detail/Shimla/hn/1449073512565742573/5513812841692411131/na/hq/,3.3,Whistling Pines Resort
Wayanad,11.84160552,76.05423349,http://www.goibibo.com/hotels/detail/Wayanad/hn/6194322623629521587/4501549134362966293/na/hq/,3.9,Wayanad Gate Resort
Wayanad,11.6656117,76.2626653,http://www.goibibo.com/hotels/detail/Wayanad/hn/6194322623629521587/2326374358323789541/na/hq/,5,Wayanad Muthanickattu Villas
Lonavala,18.7546171,73.4062342,http://www.goibibo.com/hotels/detail/Lonavala/hn/2562341919299046803/8855271622772588181/na/hq/,1,Vrindavan Bungalow Blossom House
Patnitop,33.07337846,75.33515129,http://www.goibibo.com/hotels/detail/Patnitop/hn/8342857729441666666/20805277506049119/na/hq/,4.2,Vardaan Resorts
Mahabaleshwar,18.08968729,73.91326904,http://www.goibibo.com/hotels/detail/Mahabaleshwar/hn/7813632526399525655/830908375766228487/na/hq/,1,West Lodge Heritage 4 BHK  bunglow
Chittaurgarh,25.0119721,74.76845641,http://www.goibibo.com/hotels/detail/Chittaurgarh/hn/5885060592626219663/6881418791723869658/na/hq/,1,WelcomHeritage Bassi Fort
